tenth_pct,twelfth_pct,graduation_pct,skill_count,skills,interest,city,career,salary
67.62,77.82,51.42,4,"linux,dl,html,js",ai,Patna,Cyber Security,8.55
85.44,78.42,58.9,5,"ml,java,python,excel,linux",data,Hyderabad,AI / Data Science,11.01
72.5,64.51,54.57,5,"linux,dl,java,css,git",data,Pune,Data Analyst,5.2
86.72,86.45,64.49,4,"excel,python,html,c++",ai,Hyderabad,AI / Data Science,9.54
77.53,85.42,65.37,4,"dl,python,ml,html",cloud,Bhopal,AI / Data Science,9.58
64.35,59.27,50.95,0,,cloud,Bangalore,Software Development,4.5
92.73,78.77,60.61,1,dl,cloud,Bangalore,AI / Data Science,11.49
99.0,91.55,92.84,3,"git,aws,js",govt,Jaipur,Software Development,10.71
95.64,83.46,85.27,3,"linux,ml,java",security,Patna,AI / Data Science,11.65
80.91,78.17,67.13,0,,govt,Delhi,Software Development,7.4
81.38,85.04,73.83,4,"ml,c++,git,java",security,Patna,AI / Data Science,10.77
90.18,93.78,75.5,8,"c++,js,git,excel,linux,css,python,sql",ai,Delhi,AI / Data Science,12.67
70.91,66.53,66.07,3,"git,js,linux",ai,Kolkata,Software Development,8.01
69.39,64.16,53.09,4,"aws,html,sql,excel",govt,Kolkata,Data Analyst,4.07
82.2,62.43,69.04,2,"sql,aws",ai,Jaipur,Software Development,7.4
99.0,99.0,90.86,5,"python,git,html,css,aws",web,Lucknow,Software Development,10.19
81.47,85.71,76.71,0,,data,Jaipur,Software Development,7.15
68.21,73.41,45.91,1,dl,govt,Delhi,Software Development,9.09
66.85,61.54,68.51,0,,mobile,Lucknow,Software Development,6.03
81.17,75.07,56.62,0,,data,Bangalore,Data Analyst,5.23
86.96,76.4,91.95,4,"ml,html,dl,linux",cloud,Patna,AI / Data Science,11.23
81.17,75.7,54.1,2,"c++,dl",govt,Bhopal,Software Development,8.93
69.25,84.7,74.01,2,"ml,dl",ai,Kolkata,AI / Data Science,9.89
76.93,63.48,49.29,0,,web,Kolkata,Software Development,6.45
67.1,63.72,54.05,2,"html,js",ai,Delhi,Software Development,6.4
62.72,62.94,59.42,3,"html,js,ml",cloud,Bhopal,Software Development,7.11
78.37,69.97,63.18,1,sql,mobile,Pune,Data Analyst,7.11
67.61,66.12,51.64,2,"dl,c++",govt,Jaipur,Software Development,6.1
71.47,78.08,47.44,1,js,mobile,Lucknow,Software Development,8.76
82.85,81.72,60.75,1,dl,web,Jaipur,AI / Data Science,8.24
84.71,73.87,63.58,3,"dl,java,git",cloud,Bhopal,AI / Data Science,7.81
85.73,94.15,72.28,2,"python,aws",mobile,Jaipur,Software Development,8.96
89.38,88.77,88.15,4,"html,js,git,python",govt,Jaipur,Software Development,9.78
63.04,56.43,44.88,2,"html,dl",mobile,Patna,IT Support / Operations,3.94
79.28,82.41,69.61,4,"c++,html,excel,linux",mobile,Jaipur,Data Analyst,8.67
65.29,69.88,46.9,3,"python,c++,linux",web,Bangalore,Software Development,6.41
65.38,57.56,52.62,1,linux,web,Hyderabad,Software Development,5.45
89.72,73.41,58.64,3,"excel,ml,html",data,Bhopal,AI / Data Science,9.75
74.46,82.2,74.55,5,"dl,java,linux,excel,git",web,Bhopal,AI / Data Science,7.48
88.01,95.48,70.76,6,"c++,aws,python,js,java,excel",data,Noida,Data Analyst,8.91
75.4,72.55,69.08,0,,mobile,Bhopal,Software Development,5.57
99.0,99.0,77.81,4,"excel,js,ml,sql",cloud,Bangalore,AI / Data Science,12.2
85.91,90.92,73.5,0,,web,Patna,Software Development,7.6
64.16,67.22,64.05,1,python,security,Patna,Software Development,6.15
70.1,66.28,60.43,2,"js,excel",security,Bangalore,Software Development,6.07
76.11,66.24,55.59,3,"python,aws,c++",data,Pune,Data Analyst,6.32
79.1,83.76,59.47,0,,web,Noida,Software Development,7.29
82.42,80.06,64.36,0,,security,Noida,Cyber Security,8.81
85.7,89.75,71.82,3,"html,git,ml",cloud,Delhi,AI / Data Science,9.84
52.96,50.6,37.54,2,"js,ml",ai,Pune,IT Support / Operations,2.0
98.23,96.44,82.25,5,"git,c++,html,ml,css",security,Jaipur,AI / Data Science,12.17
72.13,73.46,66.82,6,"c++,git,aws,excel,css,java",mobile,Bangalore,Software Development,8.61
54.86,57.78,49.69,0,,security,Patna,IT Support / Operations,3.11
87.48,98.8,70.21,5,"html,sql,excel,dl,ml",web,Jaipur,AI / Data Science,11.07
75.36,70.02,68.72,5,"sql,python,html,excel,java",govt,Bhopal,Data Analyst,6.52
86.62,87.89,79.04,5,"java,dl,css,html,ml",govt,Noida,AI / Data Science,11.47
69.87,79.7,60.43,4,"ml,git,java,dl",govt,Noida,Software Development,6.82
81.45,85.4,71.32,3,"git,dl,java",govt,Pune,AI / Data Science,10.51
68.23,63.09,63.91,4,"css,excel,js,linux",web,Pune,Software Development,8.14
77.01,80.69,74.26,3,"aws,css,ml",data,Kolkata,AI / Data Science,11.52
64.25,71.45,53.52,4,"c++,excel,java,html",ai,Noida,Software Development,8.38
76.44,82.6,59.23,2,"dl,html",web,Lucknow,AI / Data Science,10.4
87.05,92.83,63.27,5,"c++,js,python,aws,css",govt,Noida,Software Development,6.9
86.4,99.0,79.74,3,"linux,c++,css",security,Bangalore,Software Development,9.6
88.01,94.76,73.83,4,"linux,java,html,css",cloud,Bangalore,Cloud / DevOps,9.64
79.13,81.53,50.39,2,"html,js",security,Hyderabad,Software Development,7.81
74.52,58.34,43.76,0,,ai,Bangalore,Software Development,3.28
78.14,88.66,65.95,2,"html,aws",govt,Delhi,Software Development,7.34
82.53,80.91,68.67,2,"java,python",web,Lucknow,Software Development,8.37
98.1,97.8,84.62,8,"git,dl,linux,css,html,ml,aws,java",data,Patna,AI / Data Science,14.33
69.5,50.67,54.47,0,,cloud,Jaipur,Software Development,5.62
99.0,91.79,59.54,6,"sql,linux,css,git,python,js",web,Bangalore,Software Development,12.33
66.87,68.41,69.02,3,"html,c++,dl",cloud,Pune,Software Development,8.05
62.66,46.51,55.14,0,,data,Hyderabad,IT Support / Operations,3.2
74.72,77.02,56.92,3,"git,css,html",ai,Bhopal,Software Development,7.36
98.87,99.0,77.54,2,"dl,ml",data,Jaipur,AI / Data Science,11.96
88.83,91.42,72.92,7,"python,ml,excel,linux,css,git,c++",security,Hyderabad,AI / Data Science,10.55
80.89,74.65,53.76,4,"excel,java,aws,html",web,Noida,Software Development,6.71
81.18,79.29,74.5,3,"java,sql,css",security,Noida,Cyber Security,9.52
77.79,64.49,58.38,4,"java,css,dl,excel",cloud,Hyderabad,Data Analyst,6.01
66.35,68.43,61.64,5,"python,git,js,linux,java",mobile,Pune,Software Development,8.04
82.89,68.37,65.44,0,,mobile,Jaipur,Software Development,5.71
92.19,92.57,66.04,4,"css,c++,ml,dl",govt,Bangalore,AI / Data Science,11.34
92.28,97.7,84.42,6,"sql,c++,dl,java,python,excel",govt,Patna,AI / Data Science,13.23
86.74,90.97,74.04,6,"sql,html,dl,python,aws,linux",ai,Noida,AI / Data Science,10.02
84.9,95.68,75.16,4,"c++,git,css,aws",mobile,Bangalore,Software Development,7.98
77.17,64.91,56.89,3,"excel,sql,js",security,Kolkata,Software Development,6.14
69.06,68.64,62.84,4,"sql,c++,aws,dl",ai,Bangalore,Software Development,6.38
79.22,65.26,65.61,7,"dl,html,ml,git,sql,excel,c++",mobile,Bhopal,Data Analyst,7.32
87.51,89.61,60.81,1,dl,ai,Bhopal,AI / Data Science,8.94
62.57,67.44,66.49,3,"python,html,js",web,Noida,Software Development,7.59
82.08,97.13,80.9,7,"html,python,ml,linux,git,java,excel",ai,Bangalore,AI / Data Science,11.05
45.84,43.49,48.48,1,sql,web,Delhi,IT Support / Operations,2.33
79.57,92.5,59.86,3,"js,excel,c++",ai,Kolkata,AI / Data Science,10.73
65.83,59.41,48.47,5,"sql,css,aws,html,dl",security,Patna,IT Support / Operations,5.06
74.25,75.13,75.36,1,sql,web,Pune,Data Analyst,6.74
83.26,85.58,76.11,5,"js,java,css,dl,ml",ai,Pune,AI / Data Science,11.29
75.86,60.22,50.29,5,"sql,linux,c++,ml,python",mobile,Jaipur,Data Analyst,6.19
94.49,92.24,65.98,3,"sql,excel,git",mobile,Patna,Software Development,9.19
73.66,79.79,75.17,5,"git,excel,css,c++,python",web,Pune,Software Development,9.62
63.0,65.45,59.37,4,"sql,linux,ml,dl",web,Noida,Cyber Security,9.1
87.6,99.0,84.31,3,"java,dl,python",web,Noida,AI / Data Science,9.85
88.7,92.25,77.18,4,"linux,dl,excel,python",ai,Kolkata,AI / Data Science,12.63
84.14,88.99,61.98,4,"html,ml,js,excel",cloud,Lucknow,AI / Data Science,10.48
79.9,76.74,61.8,0,,cloud,Pune,Software Development,6.01
80.46,85.73,51.65,1,aws,data,Lucknow,Software Development,7.3
73.98,68.41,50.56,1,js,govt,Bhopal,Software Development,4.66
93.52,97.98,69.42,3,"git,linux,dl",web,Bhopal,AI / Data Science,11.16
81.94,80.13,56.42,0,,mobile,Bhopal,Software Development,7.41
86.28,98.49,70.9,5,"html,git,sql,dl,css",govt,Hyderabad,AI / Data Science,12.67
93.34,91.08,79.86,5,"excel,html,dl,c++,ml",cloud,Noida,AI / Data Science,9.83
99.0,98.18,70.44,4,"python,html,excel,git",govt,Pune,Data Analyst,8.26
84.01,80.15,58.21,1,js,ai,Hyderabad,AI / Data Science,8.01
95.16,99.0,81.92,3,"css,python,java",data,Noida,Software Development,10.38
67.7,63.58,52.39,0,,security,Patna,Software Development,6.44
84.48,92.03,62.64,3,"java,c++,sql",security,Bhopal,Data Analyst,8.75
66.0,69.31,71.79,1,python,data,Delhi,Software Development,6.65
68.33,70.74,68.7,1,dl,data,Noida,Data Analyst,6.02
74.83,73.52,69.87,3,"linux,git,ml",data,Bhopal,AI / Data Science,10.92
64.22,58.04,61.81,1,dl,govt,Bhopal,Software Development,7.01
75.21,73.8,68.81,5,"c++,js,sql,java,git",ai,Bhopal,AI / Data Science,10.02
82.48,74.5,67.81,0,,security,Patna,Software Development,7.31
99.0,99.0,78.65,1,ml,govt,Noida,AI / Data Science,8.86
85.65,86.85,83.14,2,"dl,excel",govt,Noida,AI / Data Science,11.04
80.44,89.46,58.73,5,"dl,js,html,css,python",ai,Pune,AI / Data Science,10.72
88.04,88.67,75.9,4,"linux,css,git,sql",mobile,Bangalore,Software Development,8.63
66.28,83.93,59.5,5,"css,linux,excel,python,html",cloud,Lucknow,Cloud / DevOps,9.14
63.75,59.85,54.72,2,"linux,git",security,Pune,Software Development,6.18
84.43,82.55,71.57,2,"aws,git",data,Delhi,Software Development,9.46
85.24,79.5,64.58,3,"python,java,dl",web,Bhopal,AI / Data Science,9.0
61.83,59.16,56.94,4,"java,sql,ml,aws",cloud,Pune,Software Development,5.98
91.62,85.69,84.36,2,"sql,js",web,Delhi,Software Development,8.08
74.39,75.3,60.49,0,,ai,Lucknow,Software Development,8.51
82.99,84.52,67.83,2,"ml,git",data,Lucknow,AI / Data Science,9.84
81.2,85.04,75.04,5,"excel,css,aws,python,java",data,Hyderabad,Data Analyst,10.84
78.75,90.07,75.92,5,"git,ml,aws,excel,dl",data,Pune,AI / Data Science,11.26
72.41,67.56,68.61,2,"python,js",govt,Bangalore,Software Development,7.1
48.71,46.82,43.26,5,"ml,c++,aws,python,js",web,Hyderabad,IT Support / Operations,2.0
84.17,73.51,57.19,6,"html,ml,c++,excel,sql,css",govt,Kolkata,Data Analyst,8.24
88.13,99.0,77.42,2,"python,css",mobile,Delhi,Software Development,9.39
73.16,76.96,70.64,5,"python,css,aws,excel,sql",ai,Delhi,AI / Data Science,12.14
87.78,87.09,73.32,3,"dl,sql,c++",security,Noida,AI / Data Science,10.71
81.47,82.79,72.65,2,"java,css",security,Jaipur,Cyber Security,8.62
71.77,68.28,56.06,0,,ai,Patna,Software Development,4.93
86.01,87.46,78.73,3,"dl,git,ml",data,Pune,AI / Data Science,11.48
79.53,94.74,66.73,1,html,cloud,Noida,Software Development,8.09
80.22,86.88,59.44,1,c++,govt,Pune,Software Development,8.7
76.25,72.55,54.5,5,"css,git,html,js,aws",web,Bangalore,Software Development,7.46
98.71,99.0,79.28,4,"dl,html,aws,python",data,Pune,AI / Data Science,12.79
80.04,78.49,73.33,1,html,cloud,Patna,Software Development,7.56
61.42,55.35,51.14,1,js,govt,Jaipur,IT Support / Operations,4.72
88.18,90.9,76.32,3,"html,linux,java",cloud,Noida,Cloud / DevOps,10.28
58.18,54.01,44.07,2,"html,aws",govt,Jaipur,IT Support / Operations,3.87
65.85,79.86,51.13,4,"python,c++,java,linux",ai,Kolkata,Software Development,6.7
90.46,80.56,77.83,7,"html,aws,c++,css,ml,linux,excel",mobile,Kolkata,AI / Data Science,11.08
59.42,51.6,52.41,4,"python,c++,sql,html",mobile,Patna,IT Support / Operations,4.44
93.57,87.23,69.39,3,"linux,aws,c++",security,Hyderabad,Cyber Security,10.19
76.47,78.77,64.03,3,"python,c++,linux",data,Delhi,Software Development,7.62
90.66,87.99,64.85,3,"aws,sql,linux",mobile,Jaipur,Data Analyst,8.11
88.16,80.11,76.59,3,"ml,css,git",web,Pune,AI / Data Science,10.46
69.88,58.38,51.18,5,"ml,css,dl,git,html",security,Pune,Software Development,7.17
64.72,53.97,58.61,2,"aws,ml",data,Pune,Data Analyst,7.31
87.21,88.0,61.44,0,,security,Bangalore,Software Development,6.63
78.19,74.95,53.1,0,,mobile,Hyderabad,Software Development,5.7
70.63,70.07,56.33,0,,web,Delhi,Software Development,7.77
78.46,82.98,62.59,3,"dl,excel,linux",web,Pune,AI / Data Science,10.16
66.06,57.33,55.88,3,"js,html,excel",govt,Lucknow,Data Analyst,4.58
71.57,81.18,60.77,0,,web,Pune,Software Development,7.33
69.21,50.89,60.47,1,css,cloud,Hyderabad,Software Development,6.45
78.98,67.95,70.86,4,"css,dl,excel,ml",cloud,Lucknow,AI / Data Science,9.5
71.86,73.52,49.91,3,"css,aws,sql",govt,Bangalore,Software Development,6.6
59.26,55.51,41.0,0,,web,Pune,IT Support / Operations,2.06
62.32,64.81,63.95,5,"c++,aws,ml,python,linux",data,Noida,Cyber Security,8.56
73.38,72.69,56.68,2,"linux,dl",ai,Kolkata,Software Development,7.17
83.3,88.03,66.48,0,,mobile,Jaipur,Software Development,7.51
89.49,93.54,79.83,2,"aws,html",cloud,Jaipur,Cloud / DevOps,10.98
95.16,99.0,73.67,7,"ml,sql,excel,html,aws,c++,linux",mobile,Bangalore,AI / Data Science,12.14
72.74,71.33,59.41,1,sql,web,Bangalore,Software Development,6.1
98.23,99.0,86.71,5,"linux,python,git,html,java",cloud,Jaipur,Cloud / DevOps,12.88
82.36,89.41,61.43,0,,govt,Bhopal,Software Development,5.88
80.15,90.44,64.41,0,,govt,Bangalore,Software Development,6.95
75.53,64.53,66.0,2,"js,html",ai,Bhopal,Software Development,7.96
75.62,67.08,69.16,0,,cloud,Bangalore,Software Development,6.39
82.91,76.91,71.84,4,"css,java,ml,c++",data,Delhi,AI / Data Science,9.84
71.31,76.32,60.94,2,"aws,excel",govt,Bhopal,Software Development,7.24
80.47,71.17,53.79,2,"js,linux",cloud,Bangalore,Cloud / DevOps,8.1
60.19,38.33,45.65,2,"dl,aws",cloud,Bangalore,IT Support / Operations,2.0
70.84,74.99,62.81,5,"ml,git,linux,js,aws",ai,Delhi,Cyber Security,8.5
57.09,39.68,41.42,5,"aws,python,java,linux,c++",data,Bhopal,IT Support / Operations,2.56
89.74,98.77,71.78,3,"git,css,sql",web,Kolkata,Software Development,9.56
90.59,93.23,79.21,3,"css,ml,linux",cloud,Pune,AI / Data Science,11.71
88.11,95.85,63.36,2,"linux,java",cloud,Kolkata,Cloud / DevOps,9.35
63.51,64.35,44.9,5,"c++,java,js,dl,linux",govt,Delhi,IT Support / Operations,5.12
91.79,97.14,67.09,3,"sql,linux,css",data,Bangalore,Cyber Security,10.46
42.83,58.61,38.81,3,"css,linux,html",mobile,Kolkata,IT Support / Operations,2.0
60.18,54.63,53.43,3,"html,python,sql",ai,Lucknow,IT Support / Operations,3.72
77.05,87.28,62.5,2,"java,dl",data,Hyderabad,AI / Data Science,8.72
85.04,78.89,68.28,1,c++,mobile,Pune,Software Development,7.18
70.29,74.05,58.18,0,,security,Bangalore,Software Development,5.82
79.53,90.39,63.77,3,"js,sql,linux",mobile,Bhopal,Cyber Security,7.73
79.46,85.76,74.31,6,"c++,git,ml,python,css,sql",web,Bhopal,AI / Data Science,9.34
99.0,99.0,80.19,1,dl,cloud,Jaipur,AI / Data Science,11.44
77.31,89.51,70.15,5,"git,ml,dl,js,html",ai,Pune,AI / Data Science,10.89
99.0,95.18,83.46,5,"excel,aws,python,ml,html",cloud,Patna,AI / Data Science,12.35
76.19,80.45,54.9,4,"linux,dl,python,git",mobile,Jaipur,Cyber Security,6.33
85.2,84.46,61.04,3,"dl,ml,excel",govt,Bhopal,AI / Data Science,8.34
77.78,94.58,68.2,0,,cloud,Pune,Software Development,7.28
74.77,88.25,80.5,0,,mobile,Hyderabad,Software Development,7.98
57.7,57.26,44.23,0,,ai,Patna,IT Support / Operations,2.0
87.34,87.64,68.49,0,,cloud,Noida,Software Development,9.85
88.58,76.78,63.4,1,java,ai,Pune,AI / Data Science,7.79
77.53,80.41,50.72,4,"aws,java,dl,js",data,Hyderabad,Software Development,6.93
67.72,58.39,55.72,3,"sql,python,excel",mobile,Noida,Data Analyst,6.81
76.35,70.75,56.05,0,,security,Pune,Software Development,8.43
80.6,81.53,72.71,5,"excel,git,ml,css,java",web,Bangalore,AI / Data Science,10.33
50.48,56.71,54.67,3,"dl,git,excel",govt,Patna,IT Support / Operations,2.0
78.12,69.56,67.28,0,,security,Bhopal,Cyber Security,7.04
75.49,71.8,59.5,0,,mobile,Bangalore,Software Development,6.96
75.17,82.6,62.35,1,java,data,Hyderabad,Software Development,7.1
93.21,79.05,72.65,3,"css,c++,linux",data,Patna,Data Analyst,6.59
99.0,99.0,84.13,2,"ml,python",data,Lucknow,AI / Data Science,11.89
90.48,88.19,62.89,2,"css,ml",cloud,Bhopal,AI / Data Science,9.69
96.11,99.0,78.16,2,"aws,git",govt,Lucknow,Software Development,9.21
65.15,63.31,71.74,4,"linux,aws,js,c++",mobile,Bhopal,Cyber Security,7.16
79.65,82.32,60.46,2,"html,js",security,Patna,Software Development,6.22
83.34,88.48,64.06,1,aws,mobile,Bangalore,Software Development,9.0
84.82,93.59,77.41,2,"js,linux",security,Lucknow,Software Development,8.84
73.19,68.25,54.29,0,,web,Jaipur,Software Development,7.09
90.22,97.11,70.58,6,"git,ml,sql,c++,html,aws",security,Jaipur,AI / Data Science,10.51
65.95,58.4,56.11,1,python,security,Jaipur,Cyber Security,8.34
94.51,86.49,90.28,6,"dl,sql,excel,css,java,git",cloud,Kolkata,AI / Data Science,13.07
77.67,81.07,65.71,3,"dl,git,js",web,Kolkata,AI / Data Science,9.75
73.83,71.78,63.25,4,"python,js,git,c++",mobile,Noida,Software Development,6.45
97.57,99.0,88.65,2,"html,dl",security,Lucknow,AI / Data Science,9.38
85.54,87.61,70.58,4,"sql,c++,aws,js",ai,Pune,AI / Data Science,11.73
72.06,64.36,58.4,2,"sql,git",security,Pune,Cyber Security,6.48
69.27,59.51,51.64,4,"python,linux,git,ml",govt,Jaipur,Software Development,5.06
73.11,73.62,55.23,4,"js,git,sql,python",govt,Jaipur,Software Development,6.87
61.0,65.65,41.74,2,"java,sql",ai,Pune,Data Analyst,4.64
85.34,95.29,73.45,3,"aws,python,git",web,Kolkata,Software Development,10.33
81.67,75.47,60.15,7,"dl,js,css,c++,ml,aws,linux",ai,Pune,AI / Data Science,11.43
74.61,79.84,68.58,5,"sql,python,linux,aws,java",govt,Patna,Software Development,8.51
73.69,92.45,67.95,3,"dl,git,ml",govt,Hyderabad,AI / Data Science,9.08
89.33,99.0,63.65,3,"sql,js,git",mobile,Noida,Software Development,6.46
91.83,87.48,82.65,2,"html,java",mobile,Bhopal,Software Development,9.45
69.35,66.86,55.41,0,,security,Pune,Cyber Security,6.99
76.34,76.37,56.58,2,"ml,css",web,Bangalore,Software Development,6.4
71.23,79.0,65.93,4,"sql,python,git,html",data,Pune,Data Analyst,5.19
79.36,81.29,52.63,0,,security,Bhopal,Software Development,5.94
57.77,60.89,61.65,4,"js,linux,dl,html",web,Bhopal,Software Development,6.6
96.4,99.0,85.17,3,"html,css,python",govt,Bangalore,Software Development,11.1
78.21,88.88,77.61,6,"git,aws,c++,ml,linux,js",data,Bhopal,AI / Data Science,12.55
97.24,99.0,82.24,5,"git,css,aws,dl,c++",data,Hyderabad,AI / Data Science,11.06
62.74,69.02,61.66,6,"java,excel,html,aws,linux,sql",web,Noida,Data Analyst,7.21
96.9,87.34,71.74,4,"css,linux,ml,git",security,Patna,AI / Data Science,11.7
84.63,71.46,64.42,0,,govt,Delhi,Software Development,8.86
78.75,76.08,69.67,4,"git,dl,html,css",cloud,Jaipur,AI / Data Science,10.37
68.04,61.08,66.45,3,"css,ml,aws",cloud,Jaipur,Cloud / DevOps,6.78
75.06,75.85,44.54,0,,cloud,Delhi,Software Development,7.81
76.6,81.31,59.91,3,"java,sql,ml",web,Patna,AI / Data Science,8.77
65.6,70.34,53.89,1,excel,ai,Patna,Data Analyst,5.09
82.5,81.15,40.18,2,"sql,html",cloud,Pune,Software Development,7.88
81.87,90.72,68.03,1,js,web,Noida,Software Development,9.1
96.03,85.78,85.47,5,"aws,ml,linux,c++,git",ai,Noida,AI / Data Science,10.85
83.31,83.52,73.5,8,"css,js,git,ml,linux,dl,java,sql",security,Kolkata,AI / Data Science,10.61
68.39,60.31,75.26,4,"java,ml,js,dl",data,Hyderabad,Software Development,7.57
87.6,89.63,72.79,2,"ml,aws",govt,Jaipur,AI / Data Science,11.8
48.09,49.04,51.33,1,aws,data,Noida,IT Support / Operations,2.0
64.91,82.11,81.16,7,"ml,html,python,sql,git,dl,css",cloud,Jaipur,AI / Data Science,11.61
90.15,96.82,78.16,4,"sql,css,c++,aws",cloud,Bhopal,Cloud / DevOps,11.81
61.8,52.38,46.9,2,"html,python",web,Hyderabad,IT Support / Operations,2.0
99.0,88.28,84.77,3,"java,css,sql",mobile,Lucknow,Software Development,9.37
68.65,71.86,71.33,3,"dl,git,linux",govt,Lucknow,Cyber Security,8.28
85.38,68.13,70.04,4,"html,excel,js,aws",govt,Bangalore,Data Analyst,6.52
82.7,87.38,71.14,2,"aws,ml",cloud,Patna,AI / Data Science,10.05
72.86,62.6,47.9,4,"linux,java,js,python",govt,Bangalore,Software Development,7.09
66.86,80.8,53.06,4,"git,java,html,css",data,Bangalore,Software Development,6.65
81.66,89.71,69.44,4,"dl,ml,excel,git",cloud,Noida,AI / Data Science,9.76
90.19,78.45,69.09,6,"ml,css,sql,linux,dl,java",data,Bangalore,AI / Data Science,10.89
75.58,80.78,65.3,5,"css,python,aws,sql,c++",ai,Bangalore,AI / Data Science,9.24
65.54,71.75,62.43,2,"dl,java",security,Lucknow,Software Development,7.13
82.22,83.4,68.12,3,"dl,c++,linux",data,Kolkata,AI / Data Science,11.46
82.27,99.0,72.25,4,"java,css,ml,excel",mobile,Bhopal,AI / Data Science,11.02
99.0,99.0,77.59,2,"c++,sql",ai,Patna,AI / Data Science,9.88
80.24,90.5,69.06,7,"js,linux,java,dl,aws,excel,ml",cloud,Bangalore,AI / Data Science,12.6
67.61,63.23,60.54,5,"html,js,java,excel,c++",cloud,Hyderabad,Software Development,5.57
80.32,83.35,75.57,2,"ml,sql",web,Bhopal,AI / Data Science,12.1
74.25,73.86,63.15,1,html,mobile,Jaipur,Software Development,6.59
95.47,99.0,78.56,5,"git,java,css,aws,html",security,Patna,Software Development,10.87
67.43,72.26,69.05,4,"linux,aws,c++,git",data,Pune,Cyber Security,6.83
64.8,66.77,61.88,4,"python,linux,git,css",data,Pune,Software Development,7.17
63.18,58.23,54.15,5,"html,dl,ml,c++,java",cloud,Lucknow,Software Development,6.23
70.56,75.62,60.88,2,"python,excel",web,Noida,Software Development,8.7
88.72,99.0,71.48,4,"ml,css,linux,dl",ai,Kolkata,AI / Data Science,11.37
61.41,64.79,64.54,0,,cloud,Bangalore,Software Development,5.95
91.31,94.07,80.16,4,"python,js,css,c++",cloud,Patna,Software Development,11.78
85.6,97.31,75.57,1,ml,security,Jaipur,AI / Data Science,11.86
72.14,58.42,57.13,4,"html,git,python,aws",ai,Patna,Software Development,6.63
75.44,73.62,51.9,4,"python,css,c++,excel",mobile,Lucknow,Software Development,7.32
51.49,47.78,40.98,2,"aws,c++",cloud,Hyderabad,IT Support / Operations,2.0
85.45,83.98,67.16,5,"ml,python,git,html,sql",cloud,Pune,AI / Data Science,10.38
78.5,96.19,80.22,2,"css,js",ai,Noida,AI / Data Science,9.88
64.84,55.06,56.11,1,python,ai,Bangalore,Software Development,5.71
74.03,73.81,68.74,4,"html,aws,js,linux",cloud,Bangalore,Cloud / DevOps,9.88
90.67,94.88,71.7,3,"excel,java,sql",mobile,Bhopal,Software Development,8.14
62.36,69.65,55.35,1,ml,mobile,Pune,Software Development,6.22
70.16,69.04,60.0,5,"git,java,ml,dl,python",govt,Kolkata,Software Development,6.32
90.21,99.0,77.05,7,"html,aws,java,sql,excel,linux,git",cloud,Lucknow,Cloud / DevOps,12.52
77.81,75.27,62.45,1,css,mobile,Jaipur,Software Development,8.9
80.81,81.32,59.49,3,"linux,aws,sql",cloud,Patna,Cloud / DevOps,9.58
73.79,70.29,55.2,3,"sql,ml,excel",govt,Bangalore,Software Development,4.79
74.83,65.41,52.01,5,"ml,c++,linux,sql,java",mobile,Patna,Software Development,7.44
70.71,64.55,60.37,1,excel,cloud,Pune,Data Analyst,5.69
74.46,79.96,57.63,5,"python,linux,js,excel,c++",ai,Bangalore,Data Analyst,6.26
80.95,77.22,61.04,3,"ml,excel,git",govt,Kolkata,AI / Data Science,8.55
73.31,69.12,65.7,3,"dl,aws,sql",mobile,Patna,Data Analyst,7.07
80.07,84.22,70.88,2,"ml,js",security,Bhopal,AI / Data Science,9.16
78.64,89.28,67.58,3,"git,excel,js",ai,Patna,AI / Data Science,11.75
89.01,73.6,63.73,0,,cloud,Patna,Software Development,8.22
63.86,73.14,45.93,0,,data,Bhopal,Data Analyst,3.58
80.23,85.32,70.0,0,,web,Hyderabad,Software Development,9.71
86.32,89.54,76.75,3,"linux,java,c++",cloud,Noida,Cloud / DevOps,11.41
72.94,71.86,60.55,2,"js,java",ai,Noida,Software Development,7.38
93.21,99.0,64.23,6,"html,python,ml,aws,linux,js",mobile,Bhopal,AI / Data Science,12.86
78.38,78.88,66.98,2,"css,html",cloud,Patna,Software Development,6.7
85.9,83.02,51.39,5,"js,sql,excel,java,dl",govt,Patna,AI / Data Science,10.88
79.09,64.27,63.73,1,linux,cloud,Bangalore,Cloud / DevOps,9.21
70.3,63.72,54.64,1,js,govt,Bhopal,Software Development,6.22
77.3,62.57,67.98,0,,data,Bangalore,Software Development,6.6
81.38,81.77,70.93,0,,data,Patna,Data Analyst,6.18
66.85,65.75,69.07,4,"linux,java,c++,js",mobile,Kolkata,Software Development,7.44
75.87,48.51,58.08,0,,cloud,Patna,Software Development,6.21
61.92,62.7,53.47,2,"js,sql",data,Jaipur,Software Development,7.71
67.73,64.85,51.76,1,ml,ai,Pune,Software Development,5.97
73.17,69.11,58.71,2,"css,java",cloud,Kolkata,Software Development,6.54
54.77,50.42,35.0,3,"python,html,ml",security,Patna,IT Support / Operations,2.53
70.22,65.5,62.8,5,"java,dl,python,sql,aws",security,Bangalore,Software Development,7.26
87.94,77.13,74.67,4,"excel,git,java,python",cloud,Bangalore,Software Development,7.53
77.14,69.75,63.34,2,"sql,excel",data,Patna,Software Development,6.97
81.29,91.21,77.15,0,,ai,Delhi,AI / Data Science,10.03
